text,label
"যখন কেউ প্রতিশ্রুতি ভাঙে, তখন সত্যিই খুব রাগ হয়!",angry
"তুমি আমার কথা কেন বুঝতে চাও না? খুব রাগ হচ্ছে!",angry
"যখন কেউ অহেতুক যুক্তি করে, তখন সহ্য করতে পারি না!",angry
"আমি কখনো কারো সঙ্গে খারাপ ব্যবহার করিনি, অথচ সবাই আমার সঙ্গে খারাপ আচরণ করে!",angry
"সবাই শুধু সুবিধা নিতে চায়, সত্যিকারের বন্ধু কেউ না!",angry
"আমি যখন কিছু বলতে যাই, সবাই আমাকে চুপ করিয়ে দেয়!",angry
"কেউ যদি আমাকে না বোঝে, তাহলে আমি কেন বুঝবো?",angry
"কিছু মানুষ সবসময় ডাবল স্ট্যান্ডার্ড নিয়ে চলে, এটা সত্যিই রাগান্বিত করে!",angry
"তুমি কি জানো আমি কতটা কষ্ট পেয়েছি? এটা বোঝার চেষ্টা করো!",angry
"আমাকে বারবার দোষ দেওয়া বন্ধ করো!",angry
"কেউ যখন নিজের স্বার্থের জন্য বন্ধু হয়, তখন খুব রাগ লাগে!",angry
"তুমি আমার কথা শুনছো না, শুধু নিজের কথা বলে যাচ্ছো!",angry
"আমি কখনো এই ধরনের ব্যবহার আশা করিনি!",angry
"তুমি কেন সবসময় দোষ অন্যের ঘাড়ে চাপাও?",angry
"আমি সহ্য করতে পারি না যখন কেউ আমার কথা অগ্রাহ্য করে!",angry
"তুমি আমাকে এতবার কথা দিয়েও কেন প্রতারণা করলে?",angry
"আমি কখনো এমন পরিস্থিতির মুখোমুখি হতে চাইনি!",angry
"কিছু মানুষ শুধু মজা নেয়, কিন্তু অনুভূতি বোঝে না!",angry
"আমি সবকিছু ঠিকভাবে করার চেষ্টা করি, কিন্তু কেউ সেটা দেখে না!",angry
"আজকের দিনটা সত্যিই অসাধারণ কেটেছে, চারপাশটা এত সুন্দর লাগছে! তোমার কথা শুনলেই মন ভালো হয়ে যায়, সব ক্লান্তি দূর হয়ে যায়! আজ আমি আমার প্রিয় আইসক্রিমটা খেয়েছি, দারুণ মজা পেয়েছি!",happy
"আজকের বিকেলটা এত সুন্দর ছিল, হালকা বাতাসে মনটা একদম ফুরফুরে লাগছিল! তোমার মিষ্টি কথাগুলো মন ভালো করে দেয়, তোমার সাথে কথা বলে খুব ভালো লাগলো! আজ আমি অনেক পুরোনো বন্ধুদের সাথে দেখা করেছি, সময়টা দারুণ কেটেছে!",happy
"আজ আমি আমার স্বপ্নের চাকরিটা পেয়ে গেলাম, বিশ্বাসই করতে পারছি না! বাবা-মায়ের হাসিটা দেখে মনে হলো, আমার সব পরিশ্রম সার্থক হয়েছে! সন্ধ্যায় প্রিয়জনদের সাথে কফি খেয়ে মুহূর্তটা আরো সুন্দর হয়ে উঠল!",happy
"আজকের বৃষ্টি ভীষণ সুন্দর লাগছিল, জানালার পাশে বসে কফি খেতে খেতে উপভোগ করলাম! তুমি যখন পাশে থাকো, তখন সব কিছুই সুন্দর লাগে! আজকের দিনটা চিরস্মরণীয় হয়ে থাকবে!",happy
"আজকের ক্লাসে আমি টিচারের কাছ থেকে প্রচুর প্রশংসা পেয়েছি, খুব ভালো লাগছে! তুমি যখন আমাকে উৎসাহ দাও, তখন সব কিছুই সম্ভব মনে হয়! আজ আমি নতুন একটা গান শিখলাম, সত্যিই আনন্দ লাগছে!",happy
