text,label
চাঁদপুর জেলায় স্থানীয় ক্রীড়া প্রতিযোগিতা অনুষ্ঠিত হয়েছে। বিভিন্ন শিক্ষাপ্রতিষ্ঠানের প্রায় ২৫০ জন শিক্ষার্থী অংশ নেয়।,0
স্থানীয় পৌরসভা প্রত্যেক শিক্ষার্থীকে একটি করে ল্যাপটপ ও মাসিক ভাতা দেবে বলে একটি পোস্ট ভাইরাল হয়েছে।,1
চাঁদপুর এলাকায় জরুরি পরিস্থিতিতে ব্যবহারের জন্য একটি ডিজিটাল ল্যাব প্রস্তুত করা হয়েছে।,0
"ভোলা অঞ্চলে একটি অগ্নিনিরাপত্তা ইউনিট নির্মাণের কাজ শেষ হয়েছে। কর্তৃপক্ষ বলেছে, প্রয়োজনীয় পরীক্ষা শেষে এটি ব্যবহার করা যাবে।",0
"সমাজসেবা অফিস জানিয়েছে, শরীয়তপুর এলাকায় ৫০ জনকে বিনামূল্যে স্বাস্থ্য পরীক্ষা করা হয়েছে।",0
কুমিল্লা শহরে পরিচ্ছন্নতা অভিযান উপলক্ষে আলোচনা সভা ও সাংস্কৃতিক অনুষ্ঠান হয়েছে। এ বিষয়ে আরও তথ্য জানতে চেষ্টা করছেন অনেকে।,0
"পরিবেশ অধিদপ্তর জানিয়েছে, ঢাকা এলাকার একটি বাজারে খাদ্যের মান পরীক্ষা করা হয়েছে।",0
একটি নতুন স্মার্ট কার্ড বালিশের নিচে রাখলে পরীক্ষার সব উত্তর স্বপ্নে দেখা যায় বলে একটি ভিডিও জনপ্রিয় হয়েছে। সামাজিক যোগাযোগমাধ্যমে এটি নিয়ে আলোচনা দেখা গেছে।,1
ঝিনাইদহ জেলার একটি বাজারে সব পণ্যের দাম সরকার এক টাকায় নির্ধারণ করেছে বলে দাবি করা হয়েছে।,1
শেরপুর জেলায় ক্ষুদ্র উদ্যোক্তাদের জন্য স্বল্পমেয়াদি হিসাবরক্ষণ প্রশিক্ষণ শুরু হয়েছে। খবরটি প্রকাশের পর অনলাইনে নানা প্রতিক্রিয়া দেখা গেছে।,0
শরীয়তপুর এলাকায় ক্ষতিগ্রস্ত একটি সড়কের সংস্কারকাজ বৃহস্পতিবার শুরু করেছে সড়ক বিভাগ। কাজ চলাকালে বিকল্প পথ ব্যবহারের অনুরোধ করা হয়েছে।,0
স্থানীয় হাসপাতাল কর্তৃপক্ষ নাকি দেশের সব পরীক্ষার প্রশ্ন আগেই অনলাইনে প্রকাশ করবে বলে একটি পোস্টে দাবি করা হয়েছে। সংশ্লিষ্ট ব্যক্তিরা বিস্তারিত জানতে আগ্রহ দেখিয়েছেন।,1
কক্সবাজার জেলার পূর্ব উপজেলা এলাকায় কৃষকদের মাঝে উন্নত মানের বীজ বিতরণ করেছে জেলা তথ্য অফিস। সংশ্লিষ্ট ব্যক্তিরা বিস্তারিত জানতে আগ্রহ দেখিয়েছেন।,0
